matchid,duration,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6302930,25:46,0,mcginnis,lady geist,wraith,seven,bebop,dynamo,abrams,grey talon,vindicta,infernus,shiv,kelvin
6302932,26:36,0,lady geist,ivy,wraith,mcginnis,warden,grey talon,bebop,infernus,haze,kelvin,seven,dynamo
6302933,39:35,1,warden,vindicta,lady geist,infernus,seven,yamato,pocket,lash,grey talon,wraith,haze,paradox
6302935,42:24,0,grey talon,bebop,vindicta,viscous,mo & krill,kelvin,haze,pocket,paradox,infernus,lady geist,seven
6302936,29:00,0,pocket,wraith,infernus,paradox,haze,lash,warden,viscous,mcginnis,bebop,seven,vindicta
6302937,27:54,0,dynamo,bebop,pocket,warden,ivy,infernus,seven,wraith,haze,vindicta,mcginnis,yamato
6302938,36:20,1,mcginnis,lash,bebop,dynamo,kelvin,ivy,wraith,shiv,haze,paradox,seven,vindicta
6302940,26:38,1,bebop,wraith,seven,shiv,haze,lady geist,lash,vindicta,mcginnis,grey talon,viscous,infernus
6302943,23:32,0,haze,warden,infernus,grey talon,viscous,yamato,dynamo,wraith,shiv,mo & krill,paradox,seven
6302955,49:21,1,lady geist,vindicta,dynamo,pocket,grey talon,warden,bebop,kelvin,infernus,seven,wraith,haze
6302957,30:38,1,vindicta,dynamo,bebop,warden,paradox,ivy,grey talon,seven,infernus,wraith,haze,yamato
6302959,10:36,0,warden,vindicta,grey talon,haze,seven,pocket,mo & krill,abrams,lady geist,yamato,kelvin,mcginnis
6302960,19:23,1,shiv,mo & krill,warden,abrams,yamato,bebop,grey talon,lash,haze,wraith,mcginnis,seven
6302965,34:46,1,warden,dynamo,mcginnis,haze,lady geist,pocket,bebop,abrams,wraith,seven,vindicta,grey talon
6302966,12:23,1,shiv,paradox,grey talon,mcginnis,pocket,wraith,vindicta,seven,yamato,abrams,haze,infernus
6302967,32:30,0,ivy,infernus,abrams,mcginnis,pocket,lady geist,bebop,seven,yamato,vindicta,wraith,haze
6302968,34:29,0,haze,bebop,mcginnis,lash,infernus,vindicta,grey talon,yamato,paradox,seven,wraith,mo & krill
6302969,40:42,1,abrams,wraith,vindicta,pocket,seven,grey talon,mo & krill,mcginnis,ivy,haze,warden,dynamo
6302970,35:09,1,dynamo,seven,grey talon,bebop,wraith,haze,shiv,viscous,infernus,vindicta,warden,kelvin
6302971,27:03,0,seven,ivy,dynamo,shiv,mcginnis,haze,wraith,lady geist,grey talon,bebop,infernus,vindicta
6302972,29:34,1,infernus,paradox,warden,wraith,ivy,yamato,mo & krill,seven,mcginnis,vindicta,haze,grey talon
6302973,27:50,0,bebop,grey talon,kelvin,ivy,paradox,mcginnis,wraith,infernus,abrams,seven,haze,vindicta
6302974,26:31,1,bebop,lash,seven,infernus,ivy,lady geist,shiv,dynamo,wraith,grey talon,haze,vindicta
6302975,29:15,0,mcginnis,mo & krill,viscous,grey talon,lash,infernus,shiv,seven,haze,bebop,warden,pocket
6302978,22:48,1,infernus,vindicta,haze,bebop,wraith,seven,abrams,dynamo,paradox,ivy,mcginnis,grey talon
6302979,52:15,1,wraith,seven,infernus,ivy,grey talon,pocket,abrams,dynamo,lash,warden,vindicta,haze
6302983,32:11,0,grey talon,viscous,seven,wraith,warden,mo & krill,vindicta,bebop,infernus,ivy,pocket,lash
6302984,44:30,0,pocket,dynamo,yamato,bebop,vindicta,haze,grey talon,infernus,wraith,kelvin,ivy,lady geist
6302985,38:51,0,vindicta,bebop,haze,seven,infernus,wraith,yamato,grey talon,lady geist,mcginnis,pocket,paradox
6302987,36:12,1,pocket,seven,warden,abrams,vindicta,haze,wraith,dynamo,shiv,kelvin,infernus,bebop
6302988,38:40,0,wraith,viscous,grey talon,infernus,seven,dynamo,yamato,kelvin,mcginnis,haze,warden,vindicta
6302992,40:55,0,bebop,abrams,haze,seven,infernus,mcginnis,vindicta,lady geist,grey talon,wraith,warden,shiv
6302997,32:39,1,dynamo,yamato,paradox,warden,vindicta,mo & krill,shiv,lady geist,seven,mcginnis,haze,infernus
6302999,36:11,0,paradox,lash,wraith,dynamo,haze,abrams,bebop,seven,mcginnis,grey talon,mo & krill,vindicta
6303005,18:47,0,mcginnis,shiv,abrams,lady geist,infernus,warden,vindicta,haze,yamato,viscous,wraith,ivy
6303010,39:39,1,infernus,ivy,viscous,mcginnis,haze,vindicta,dynamo,grey talon,seven,shiv,wraith,warden
6303011,29:04,0,haze,yamato,ivy,mcginnis,bebop,kelvin,wraith,mo & krill,paradox,seven,vindicta,warden
6303012,23:00,1,vindicta,paradox,mcginnis,kelvin,bebop,grey talon,seven,haze,mo & krill,wraith,dynamo,shiv
6303013,19:39,0,bebop,infernus,abrams,wraith,lady geist,yamato,haze,vindicta,seven,pocket,lash,dynamo
6303014,24:18,1,warden,lady geist,haze,infernus,mcginnis,paradox,dynamo,seven,vindicta,bebop,ivy,kelvin
6303015,46:51,1,lady geist,vindicta,grey talon,wraith,yamato,haze,warden,paradox,seven,bebop,viscous,infernus
6303022,44:44,1,lash,yamato,bebop,pocket,infernus,ivy,wraith,haze,abrams,kelvin,seven,grey talon
6303023,22:28,1,shiv,ivy,bebop,kelvin,lady geist,paradox,wraith,mo & krill,seven,haze,dynamo,pocket
6303024,11:56,1,dynamo,abrams,kelvin,mcginnis,grey talon,infernus,wraith,vindicta,bebop,haze,pocket,seven
6303025,38:57,1,kelvin,paradox,pocket,abrams,infernus,mcginnis,dynamo,seven,ivy,bebop,vindicta,grey talon
6303026,15:54,0,grey talon,vindicta,mcginnis,haze,dynamo,yamato,kelvin,pocket,infernus,wraith,lady geist,seven
6303027,27:24,0,pocket,warden,mo & krill,yamato,lady geist,abrams,infernus,kelvin,vindicta,wraith,seven,mcginnis
6303029,36:44,0,seven,mcginnis,infernus,lady geist,dynamo,ivy,haze,wraith,grey talon,kelvin,vindicta,bebop
6303030,41:52,1,lash,bebop,yamato,wraith,vindicta,haze,infernus,dynamo,abrams,seven,viscous,lady geist
6303031,32:17,0,infernus,haze,mo & krill,mcginnis,shiv,lash,bebop,warden,grey talon,vindicta,dynamo,seven
6303035,37:20,0,dynamo,seven,wraith,abrams,vindicta,shiv,lady geist,pocket,paradox,infernus,mo & krill,viscous
6303036,37:43,1,vindicta,paradox,infernus,wraith,seven,lash,mo & krill,yamato,viscous,kelvin,bebop,lady geist
6303037,10:41,0,haze,lash,seven,ivy,wraith,grey talon,abrams,mcginnis,shiv,yamato,bebop,kelvin
6303038,37:12,1,infernus,seven,vindicta,lash,haze,grey talon,dynamo,abrams,ivy,yamato,lady geist,wraith
6303039,43:58,1,grey talon,bebop,seven,lady geist,mcginnis,abrams,vindicta,infernus,haze,kelvin,shiv,paradox
6303040,42:34,1,abrams,pocket,haze,shiv,grey talon,vindicta,seven,mo & krill,kelvin,ivy,lash,infernus
6303041,27:40,0,abrams,haze,vindicta,viscous,bebop,kelvin,warden,seven,lash,ivy,infernus,paradox
6303042,30:53,1,seven,shiv,grey talon,bebop,wraith,haze,abrams,infernus,mo & krill,mcginnis,kelvin,viscous
6303043,28:41,0,wraith,shiv,haze,grey talon,lady geist,yamato,paradox,mcginnis,infernus,vindicta,seven,abrams
6303049,32:29,0,seven,vindicta,wraith,yamato,lady geist,abrams,mcginnis,haze,grey talon,viscous,kelvin,pocket
6303050,16:42,1,haze,paradox,infernus,seven,kelvin,vindicta,ivy,warden,wraith,mcginnis,grey talon,bebop
6303051,38:24,0,bebop,mcginnis,infernus,wraith,shiv,seven,pocket,abrams,grey talon,haze,dynamo,kelvin
6303052,32:09,1,seven,vindicta,paradox,haze,mo & krill,mcginnis,yamato,infernus,wraith,ivy,lady geist,bebop
6303053,43:31,0,grey talon,haze,warden,wraith,vindicta,shiv,abrams,bebop,infernus,dynamo,ivy,seven
6303055,44:11,1,abrams,ivy,mo & krill,lash,bebop,infernus,grey talon,pocket,dynamo,wraith,viscous,seven
6303062,30:13,0,haze,seven,warden,bebop,wraith,lady geist,vindicta,viscous,paradox,yamato,dynamo,abrams
6303067,24:22,0,infernus,ivy,yamato,lady geist,seven,abrams,pocket,haze,viscous,shiv,vindicta,bebop
6303068,33:34,0,haze,viscous,lady geist,wraith,mcginnis,bebop,shiv,dynamo,abrams,ivy,kelvin,infernus
6303072,36:04,1,kelvin,mcginnis,viscous,seven,haze,dynamo,bebop,vindicta,grey talon,yamato,infernus,wraith
6303073,27:59,0,bebop,abrams,lady geist,infernus,haze,shiv,wraith,grey talon,seven,vindicta,paradox,mcginnis
6303074,18:34,1,mo & krill,haze,grey talon,yamato,viscous,vindicta,lady geist,infernus,wraith,lash,abrams,seven
6303075,59:08,1,ivy,wraith,haze,abrams,viscous,shiv,bebop,paradox,lash,infernus,vindicta,seven
6303079,29:04,0,haze,infernus,mcginnis,vindicta,pocket,lady geist,grey talon,yamato,wraith,abrams,paradox,dynamo
6303083,32:11,1,grey talon,lady geist,wraith,dynamo,vindicta,ivy,infernus,pocket,mcginnis,haze,seven,yamato
6303087,36:31,1,infernus,bebop,wraith,paradox,mcginnis,vindicta,seven,grey talon,warden,lash,shiv,haze
6303088,33:31,1,yamato,vindicta,haze,warden,dynamo,mcginnis,seven,wraith,grey talon,shiv,bebop,infernus
6303090,35:37,1,kelvin,lash,warden,grey talon,shiv,yamato,wraith,bebop,haze,seven,paradox,pocket
6303092,20:12,1,yamato,vindicta,pocket,bebop,wraith,infernus,grey talon,lady geist,seven,mcginnis,paradox,haze
6303093,3:10,0,pocket,grey talon,dynamo,seven,infernus,abrams,vindicta,viscous,bebop,yamato,wraith,mcginnis
6303097,29:46,1,dynamo,infernus,haze,seven,abrams,grey talon,mcginnis,wraith,bebop,yamato,lash,viscous
6303099,22:26,0,lady geist,mo & krill,wraith,kelvin,abrams,warden,haze,infernus,paradox,seven,vindicta,bebop
6303100,40:41,1,mcginnis,vindicta,yamato,ivy,lash,infernus,seven,haze,warden,wraith,lady geist,grey talon
6303104,23:51,1,infernus,yamato,seven,warden,wraith,lady geist,mo & krill,vindicta,grey talon,bebop,haze,mcginnis
6303107,25:31,1,infernus,wraith,warden,pocket,mcginnis,lash,grey talon,vindicta,shiv,haze,seven,bebop
6303108,29:37,1,yamato,grey talon,haze,dynamo,mcginnis,bebop,vindicta,infernus,seven,paradox,lady geist,wraith
6303110,45:29,1,infernus,warden,seven,vindicta,wraith,haze,paradox,bebop,mo & krill,mcginnis,lady geist,lash
6303111,39:38,1,grey talon,kelvin,infernus,dynamo,seven,abrams,bebop,mcginnis,wraith,shiv,vindicta,haze
6303112,33:33,1,abrams,haze,warden,vindicta,bebop,yamato,infernus,paradox,grey talon,wraith,seven,pocket
6303114,35:36,0,bebop,warden,abrams,pocket,kelvin,seven,infernus,wraith,vindicta,grey talon,haze,lash
6303115,28:22,0,infernus,bebop,vindicta,warden,grey talon,abrams,haze,dynamo,mcginnis,wraith,seven,yamato
6303116,16:25,0,pocket,haze,warden,mcginnis,grey talon,shiv,lady geist,seven,infernus,abrams,yamato,dynamo
6303117,24:42,1,lash,ivy,infernus,haze,yamato,abrams,paradox,wraith,seven,shiv,grey talon,warden
6303118,29:13,1,haze,grey talon,kelvin,vindicta,paradox,yamato,infernus,seven,lady geist,wraith,shiv,bebop
6303121,31:10,1,vindicta,yamato,viscous,grey talon,haze,seven,abrams,infernus,bebop,mcginnis,mo & krill,wraith
6303122,29:08,0,infernus,pocket,vindicta,seven,haze,mcginnis,wraith,viscous,grey talon,bebop,lady geist,warden
6303123,26:09,0,kelvin,infernus,seven,wraith,haze,mo & krill,lady geist,viscous,vindicta,mcginnis,grey talon,yamato
6303124,47:04,0,bebop,haze,kelvin,seven,mcginnis,paradox,abrams,mo & krill,lash,infernus,wraith,ivy
6303125,32:09,0,seven,shiv,lash,paradox,grey talon,yamato,haze,pocket,vindicta,bebop,wraith,dynamo
6303130,24:40,0,infernus,bebop,kelvin,vindicta,seven,abrams,viscous,haze,dynamo,lady geist,warden,wraith
6303132,45:48,1,warden,yamato,shiv,grey talon,wraith,infernus,mcginnis,viscous,vindicta,abrams,haze,seven
6303141,34:47,1,vindicta,mo & krill,bebop,kelvin,grey talon,lash,infernus,seven,haze,warden,paradox,mcginnis
6303143,34:26,1,warden,haze,yamato,bebop,lady geist,paradox,shiv,wraith,seven,infernus,dynamo,vindicta
6303147,23:48,1,kelvin,seven,wraith,vindicta,shiv,haze,paradox,infernus,dynamo,mcginnis,lady geist,ivy
6303148,43:34,1,seven,paradox,haze,dynamo,mcginnis,lash,kelvin,wraith,infernus,yamato,vindicta,mo & krill
6303149,41:19,0,seven,wraith,lash,abrams,paradox,mcginnis,lady geist,dynamo,vindicta,haze,bebop,viscous
6303150,23:47,0,abrams,seven,viscous,warden,mcginnis,wraith,bebop,vindicta,kelvin,haze,lady geist,yamato
6303152,34:55,0,vindicta,seven,warden,yamato,infernus,haze,grey talon,bebop,wraith,lady geist,mcginnis,mo & krill
6303154,23:25,1,yamato,ivy,grey talon,bebop,seven,vindicta,pocket,haze,infernus,abrams,lady geist,kelvin
6303155,26:25,1,mcginnis,infernus,viscous,paradox,kelvin,wraith,seven,ivy,bebop,haze,dynamo,mo & krill
6303156,30:13,1,haze,ivy,seven,infernus,yamato,warden,bebop,lash,kelvin,viscous,lady geist,wraith
6303157,15:32,1,shiv,mcginnis,mo & krill,warden,vindicta,grey talon,kelvin,ivy,wraith,seven,dynamo,abrams
6303158,45:46,1,mcginnis,abrams,shiv,vindicta,grey talon,paradox,infernus,bebop,mo & krill,seven,haze,ivy
6303159,38:48,0,shiv,warden,infernus,bebop,abrams,haze,pocket,mo & krill,grey talon,wraith,seven,vindicta
6303160,41:25,1,mo & krill,vindicta,paradox,haze,abrams,viscous,wraith,seven,infernus,ivy,pocket,mcginnis
6303161,26:43,1,haze,viscous,vindicta,kelvin,mcginnis,infernus,abrams,bebop,seven,pocket,dynamo,shiv
6303163,18:13,0,paradox,seven,bebop,yamato,ivy,mcginnis,grey talon,vindicta,lash,haze,wraith,warden
6303167,27:47,0,kelvin,infernus,wraith,paradox,viscous,lash,pocket,grey talon,haze,bebop,dynamo,vindicta
6303169,14:50,0,haze,wraith,warden,dynamo,shiv,mcginnis,vindicta,paradox,lash,seven,infernus,viscous
6303171,42:16,0,pocket,vindicta,warden,mcginnis,haze,seven,infernus,mo & krill,wraith,shiv,grey talon,lady geist
6303173,33:00,0,pocket,paradox,wraith,seven,haze,shiv,vindicta,grey talon,ivy,infernus,bebop,lady geist
6303175,40:31,0,warden,infernus,grey talon,bebop,mo & krill,haze,seven,lady geist,vindicta,abrams,paradox,mcginnis
6303176,25:49,0,bebop,vindicta,mcginnis,kelvin,pocket,infernus,seven,haze,abrams,shiv,wraith,grey talon
6303177,33:02,0,lash,abrams,mo & krill,pocket,wraith,lady geist,paradox,vindicta,shiv,dynamo,kelvin,bebop
6303183,24:35,1,haze,paradox,kelvin,wraith,grey talon,mcginnis,vindicta,warden,seven,lady geist,infernus,lash
6303188,42:17,0,abrams,yamato,seven,ivy,vindicta,shiv,mcginnis,warden,bebop,haze,kelvin,wraith
6303189,35:19,0,bebop,seven,vindicta,grey talon,haze,mcginnis,lash,kelvin,shiv,abrams,infernus,yamato
6303191,36:40,1,seven,vindicta,bebop,paradox,lash,pocket,wraith,mo & krill,haze,grey talon,infernus,kelvin
6303192,33:12,1,lady geist,shiv,bebop,pocket,yamato,vindicta,abrams,mcginnis,seven,haze,warden,wraith
6303194,19:13,1,bebop,vindicta,kelvin,viscous,yamato,grey talon,shiv,haze,wraith,lady geist,dynamo,seven
6303195,26:26,1,grey talon,dynamo,infernus,wraith,mcginnis,haze,lady geist,pocket,yamato,seven,kelvin,vindicta
6303196,45:33,0,wraith,abrams,seven,haze,grey talon,viscous,yamato,vindicta,mo & krill,paradox,bebop,infernus
6303197,28:06,0,abrams,dynamo,pocket,seven,haze,warden,lash,yamato,mcginnis,infernus,vindicta,wraith
6303201,29:20,0,warden,vindicta,viscous,mcginnis,haze,ivy,wraith,paradox,kelvin,seven,grey talon,pocket
6303202,37:24,0,seven,mcginnis,vindicta,infernus,grey talon,bebop,yamato,wraith,paradox,lash,abrams,haze
6303203,24:57,0,abrams,haze,paradox,bebop,grey talon,mcginnis,infernus,viscous,seven,vindicta,lady geist,wraith
6303204,19:11,1,seven,dynamo,haze,yamato,grey talon,wraith,bebop,pocket,paradox,infernus,vindicta,lady geist
6303208,25:49,0,seven,haze,abrams,lady geist,grey talon,yamato,vindicta,dynamo,mo & krill,infernus,bebop,mcginnis
6303209,40:25,0,grey talon,abrams,wraith,pocket,mo & krill,infernus,vindicta,kelvin,mcginnis,seven,bebop,lady geist
6303215,30:56,1,seven,pocket,vindicta,shiv,warden,dynamo,haze,wraith,mcginnis,paradox,grey talon,infernus
6303220,65:10,1,yamato,grey talon,seven,bebop,mcginnis,shiv,vindicta,pocket,haze,wraith,lady geist,infernus
6303223,54:46,0,seven,warden,viscous,dynamo,abrams,kelvin,infernus,haze,shiv,paradox,grey talon,vindicta
6303224,26:36,0,haze,paradox,infernus,wraith,kelvin,seven,mcginnis,vindicta,pocket,lady geist,grey talon,bebop
6303225,16:18,1,warden,wraith,paradox,infernus,ivy,grey talon,mcginnis,bebop,haze,pocket,seven,lady geist
6303226,28:52,0,wraith,dynamo,vindicta,seven,abrams,haze,lady geist,grey talon,ivy,kelvin,infernus,bebop
6303227,15:01,0,yamato,vindicta,seven,viscous,haze,dynamo,kelvin,abrams,bebop,pocket,mcginnis,infernus
6303228,30:44,1,grey talon,vindicta,yamato,kelvin,seven,warden,mcginnis,infernus,bebop,shiv,wraith,lady geist
6303231,23:51,1,wraith,abrams,ivy,paradox,infernus,mo & krill,haze,bebop,pocket,seven,warden,dynamo
6303232,34:43,0,haze,dynamo,wraith,bebop,seven,lash,grey talon,mcginnis,infernus,shiv,ivy,mo & krill
6303233,29:02,0,pocket,seven,mcginnis,haze,yamato,infernus,lash,lady geist,grey talon,abrams,vindicta,mo & krill
6303234,39:53,1,vindicta,haze,abrams,wraith,dynamo,yamato,pocket,mcginnis,viscous,bebop,infernus,seven
6303235,24:41,0,lash,warden,mo & krill,mcginnis,infernus,seven,bebop,shiv,grey talon,pocket,wraith,haze
6303238,35:15,1,bebop,infernus,abrams,ivy,mcginnis,grey talon,seven,lash,wraith,haze,shiv,vindicta
6303239,36:45,0,infernus,mcginnis,abrams,lady geist,seven,grey talon,shiv,haze,yamato,dynamo,lash,wraith
6303240,34:08,0,kelvin,haze,wraith,seven,paradox,infernus,grey talon,bebop,mcginnis,ivy,vindicta,warden
6303241,36:15,0,infernus,viscous,kelvin,shiv,yamato,mcginnis,wraith,bebop,seven,vindicta,ivy,haze
6303242,33:40,0,warden,infernus,bebop,paradox,seven,grey talon,wraith,dynamo,vindicta,haze,lady geist,yamato
6303243,31:06,0,wraith,dynamo,grey talon,infernus,warden,seven,bebop,lady geist,lash,haze,vindicta,mcginnis
6303244,41:03,0,haze,bebop,ivy,mo & krill,lady geist,viscous,abrams,lash,seven,wraith,warden,pocket
6303248,32:39,0,paradox,kelvin,infernus,mcginnis,abrams,bebop,seven,wraith,haze,dynamo,ivy,vindicta
6303249,33:47,0,seven,dynamo,infernus,haze,grey talon,wraith,yamato,pocket,mcginnis,kelvin,vindicta,shiv
6303250,41:09,1,mcginnis,lady geist,paradox,haze,seven,grey talon,bebop,vindicta,wraith,yamato,abrams,pocket
6303251,29:48,0,wraith,mcginnis,vindicta,bebop,lady geist,seven,abrams,yamato,infernus,grey talon,pocket,haze
6303252,40:48,0,bebop,shiv,infernus,wraith,vindicta,mcginnis,yamato,pocket,seven,haze,mo & krill,grey talon
6303253,49:16,0,paradox,lady geist,vindicta,viscous,wraith,seven,lash,pocket,infernus,dynamo,bebop,haze
6303255,27:04,0,shiv,abrams,bebop,yamato,infernus,haze,ivy,wraith,seven,lash,vindicta,grey talon
6303257,24:28,1,seven,vindicta,infernus,haze,mo & krill,bebop,grey talon,mcginnis,abrams,kelvin,wraith,warden
6303258,14:53,1,wraith,dynamo,pocket,haze,infernus,mcginnis,yamato,lady geist,grey talon,kelvin,vindicta,seven
6303259,15:03,0,seven,bebop,wraith,viscous,infernus,paradox,lady geist,vindicta,grey talon,kelvin,mcginnis,dynamo
6303260,38:57,1,infernus,wraith,warden,viscous,lash,abrams,mo & krill,seven,dynamo,bebop,haze,kelvin
6303261,34:23,1,seven,paradox,ivy,bebop,kelvin,yamato,lady geist,haze,vindicta,viscous,infernus,lash
6303262,18:45,1,abrams,grey talon,viscous,mo & krill,haze,paradox,warden,bebop,vindicta,wraith,mcginnis,seven
6303263,40:55,1,bebop,wraith,pocket,haze,kelvin,lash,abrams,viscous,seven,paradox,shiv,mo & krill
6303265,19:34,0,warden,abrams,haze,seven,vindicta,kelvin,lady geist,infernus,bebop,viscous,ivy,wraith
6303266,39:03,1,vindicta,pocket,lash,bebop,haze,lady geist,mcginnis,warden,shiv,kelvin,seven,wraith
6303267,10:45,1,ivy,vindicta,grey talon,bebop,yamato,haze,wraith,kelvin,viscous,lash,paradox,warden
6303270,31:07,0,kelvin,wraith,seven,mcginnis,shiv,grey talon,viscous,paradox,vindicta,infernus,haze,abrams
6303271,35:02,0,wraith,lash,yamato,vindicta,kelvin,infernus,mcginnis,seven,abrams,bebop,viscous,haze
6303272,29:28,0,bebop,lash,vindicta,haze,paradox,infernus,mcginnis,shiv,warden,seven,dynamo,lady geist
6303274,45:15,1,ivy,bebop,mcginnis,viscous,grey talon,pocket,infernus,lash,lady geist,seven,warden,kelvin
6303276,20:57,1,dynamo,seven,paradox,kelvin,wraith,yamato,vindicta,bebop,lady geist,warden,haze,mcginnis
6303277,30:51,0,vindicta,pocket,mo & krill,dynamo,kelvin,haze,seven,viscous,ivy,mcginnis,bebop,shiv
6303281,25:09,1,infernus,grey talon,lash,pocket,wraith,haze,paradox,vindicta,viscous,mcginnis,bebop,mo & krill
6303282,26:22,1,grey talon,lash,kelvin,abrams,shiv,vindicta,haze,viscous,seven,wraith,warden,pocket
6303289,20:07,1,vindicta,yamato,pocket,infernus,mo & krill,paradox,seven,wraith,grey talon,haze,bebop,lash
6303290,26:10,1,warden,vindicta,abrams,bebop,shiv,dynamo,haze,mcginnis,seven,ivy,paradox,infernus
6303291,46:18,1,seven,wraith,infernus,ivy,mcginnis,grey talon,warden,abrams,vindicta,haze,bebop,paradox
6303292,35:42,1,lash,ivy,kelvin,grey talon,infernus,haze,pocket,vindicta,bebop,warden,seven,abrams
6303294,20:51,1,dynamo,mo & krill,wraith,viscous,lady geist,haze,shiv,bebop,seven,infernus,kelvin,ivy
6303298,30:38,1,mo & krill,grey talon,lady geist,infernus,mcginnis,pocket,shiv,wraith,bebop,seven,haze,vindicta
6303299,24:54,1,mo & krill,haze,warden,lady geist,grey talon,lash,seven,dynamo,paradox,bebop,mcginnis,infernus
6303300,25:15,0,pocket,lash,seven,abrams,bebop,dynamo,grey talon,kelvin,haze,mo & krill,yamato,wraith
6303301,44:37,1,dynamo,mo & krill,wraith,pocket,lash,yamato,haze,bebop,kelvin,grey talon,infernus,seven
6303302,28:33,1,bebop,yamato,seven,lady geist,vindicta,infernus,grey talon,abrams,wraith,lash,ivy,haze
6303309,38:18,0,bebop,haze,wraith,paradox,abrams,pocket,kelvin,infernus,mo & krill,lady geist,vindicta,dynamo
6303315,43:41,1,vindicta,grey talon,kelvin,seven,dynamo,lady geist,infernus,wraith,yamato,viscous,haze,abrams
6303320,35:18,1,lady geist,abrams,pocket,mo & krill,bebop,paradox,haze,mcginnis,warden,wraith,infernus,seven
6303321,31:12,0,ivy,paradox,warden,wraith,abrams,pocket,infernus,lady geist,shiv,haze,yamato,vindicta
