matchid,duration,winner,hero_1_A,nickname_1_A,lane_1_A,kills_1_A,deaths_1_A,assists_1_A,souls_1_A,SPM_1_A,last_hits_1_A,denies_1_A,level_1_A,hero_2_A,nickname_2_A,lane_2_A,kills_2_A,deaths_2_A,assists_2_A,souls_2_A,SPM_2_A,last_hits_2_A,denies_2_A,level_2_A,hero_3_A,nickname_3_A,lane_3_A,kills_3_A,deaths_3_A,assists_3_A,souls_3_A,SPM_3_A,last_hits_3_A,denies_3_A,level_3_A,hero_4_A,nickname_4_A,lane_4_A,kills_4_A,deaths_4_A,assists_4_A,souls_4_A,SPM_4_A,last_hits_4_A,denies_4_A,level_4_A,hero_5_A,nickname_5_A,lane_5_A,kills_5_A,deaths_5_A,assists_5_A,souls_5_A,SPM_5_A,last_hits_5_A,denies_5_A,level_5_A,hero_6_A,nickname_6_A,lane_6_A,kills_6_A,deaths_6_A,assists_6_A,souls_6_A,SPM_6_A,last_hits_6_A,denies_6_A,level_6_A,hero_1_B,nickname_1_B,lane_1_B,kills_1_B,deaths_1_B,assists_1_B,souls_1_B,SPM_1_B,last_hits_1_B,denies_1_B,level_1_B,hero_2_B,nickname_2_B,lane_2_B,kills_2_B,deaths_2_B,assists_2_B,souls_2_B,SPM_2_B,last_hits_2_B,denies_2_B,level_2_B,hero_3_B,nickname_3_B,lane_3_B,kills_3_B,deaths_3_B,assists_3_B,souls_3_B,SPM_3_B,last_hits_3_B,denies_3_B,level_3_B,hero_4_B,nickname_4_B,lane_4_B,kills_4_B,deaths_4_B,assists_4_B,souls_4_B,SPM_4_B,last_hits_4_B,denies_4_B,level_4_B,hero_5_B,nickname_5_B,lane_5_B,kills_5_B,deaths_5_B,assists_5_B,souls_5_B,SPM_5_B,last_hits_5_B,denies_5_B,level_5_B,hero_6_B,nickname_6_B,lane_6_B,kills_6_B,deaths_6_B,assists_6_B,souls_6_B,SPM_6_B,last_hits_6_B,denies_6_B,level_6_B
6428322,36:25,The Amber Hand,McGinnis,327372766,Left,9,4,6,40734,1118.55,195,13,30,Grey Talon,118700734,Mid Right,19,7,11,41215,1131.76,166,9,30,Ivy,12698609,Right,6,8,20,30918,849.01,99,9,27,Pocket,97064004,Right,3,12,12,25027,687.24,73,4,25,Viscous,U_Know,Right,8,13,7,31008,851.48,96,1,27,Bebop,379891804,Right,2,17,1,19037,522.76,52,2,22,Paradox,132939057,Left,4,6,9,26795,735.79,90,6,25,Vindicta,286900542,Mid Right,7,8,9,30612,840.6,148,6,27,Shiv,1217915011,Right,27,8,8,39839,1093.98,83,3,30,Haze,400378262,Right,3,8,11,27904,766.24,149,2,26,Seven,254496943,Right,19,13,14,34129,937.18,135,2,28,Dynamo,109399800,Right,1,5,5,15781,433.35,36,3,20
6428323,34:15,The Sapphire Flame,Abrams,137784783,Left,4,12,3,24340,710.66,84,8,25,McGinnis,1495321864,Left,1,16,3,19622,572.91,80,5,22,Warden,19362162,Mid Right,10,12,6,26899,785.37,91,2,25,Pocket,153318721,Right,10,8,8,36194,1056.76,131,7,29,Lady Geist,89295134,Right,2,11,10,26309,768.15,113,4,25,Wraith,205188040,Right,6,7,3,33007,963.71,237,0,28,Kelvin,144827342,Left,5,10,18,22210,648.47,100,1,24,Vindicta,70653651,Left,13,5,16,26425,771.53,34,1,25,Seven,Crispy Bacon,Mid Right,10,3,13,31259,912.67,193,2,27,Grey Talon,92643435,Right,22,3,9,39267,1146.48,155,6,30,Viscous,26689589,Right,4,9,6,19961,582.8,81,6,22,Bebop,52951373,Right,12,3,10,35779,1044.64,202,14,28
6428324,21:52,The Amber Hand,Haze,1051693355,Left,15,2,13,23140,1058.23,68,0,24,Infernus,1138371271,Left,11,2,15,21448,980.85,54,12,23,Mo & Krill,1247990345,Mid Right,7,9,15,18919,865.2,93,1,22,Kelvin,191961524,Right,9,5,17,19016,869.63,58,1,22,Seven,188597720,Right,10,2,13,20825,952.36,85,2,23,Yamato,200063823,Right,10,5,6,18070,826.37,66,1,22,Wraith,995346798,Left,1,11,4,13648,624.15,68,1,18,Vindicta,148128963,Left,4,6,5,18071,826.42,45,0,22,McGinnis,6416804,Mid Right,12,9,5,23871,1091.66,108,2,24,Pocket,84978487,Right,1,10,4,14111,645.32,75,3,19,Lash,90930812,Right,3,12,2,11449,523.58,14,4,16,Bebop,91700818,Right,3,14,2,13770,629.73,52,0,18
6428325,17:18,The Sapphire Flame,McGinnis,181706109,Left,2,6,2,8920,515.61,46,5,13,Grey Talon,300490608,Left,2,10,4,9627,556.47,39,5,14,Ivy,171869393,Mid Right,2,8,2,8648,499.88,31,0,13,Vindicta,158285167,Mid Right,0,9,1,7305,422.25,21,0,11,Bebop,Akz,Right,1,8,2,9454,546.47,53,0,14,Wraith,112732475,Right,4,7,0,13434,776.53,86,14,18,Seven,Beroof,Left,6,1,16,18083,1045.26,90,2,21,Abrams,Chocobibi,Left,4,1,6,16496,953.53,66,5,21,Pocket,74018478,Mid Right,14,1,16,18905,1092.77,48,2,22,Haze,Mr. Pib,Mid Right,11,6,14,15297,884.22,27,4,20,Lady Geist,145088867,Right,10,3,12,17457,1009.08,73,4,21,Warden,471204444,Right,3,1,3,16771,969.42,79,4,21
6428327,44:34,The Amber Hand,Seven,237921373,Left,12,4,18,65172,1462.35,315,17,33,Infernus,16213042,Mid Right,7,10,10,51801,1162.33,263,12,33,Lash,134503560,Right,7,13,12,37553,842.63,116,17,29,Dynamo,154933796,Right,12,8,19,45899,1029.9,123,13,32,Abrams,Milk Mango Soda,Right,16,7,19,50012,1122.18,132,19,33,Wraith,83995690,Right,4,7,13,36007,807.94,139,8,29,Lady Geist,KOHb,Left,8,6,9,60421,1355.74,334,13,33,Bebop,Deeto,Mid Right,24,11,9,45305,1016.57,161,16,32,Kelvin,LeNainPosteur,Right,7,11,19,43860,984.14,211,14,31,Paradox,Kilik,Right,6,8,16,35170,789.15,115,6,28,McGinnis,55326853,Right,2,11,16,34389,771.63,160,11,28,Pocket,75424440,Right,2,11,14,25304,567.78,59,1,25
6428329,17:44,The Amber Hand,Kelvin,14733225,Left,10,2,18,16528,932.03,35,2,21,Infernus,1023314267,Left,14,2,12,18158,1023.95,45,8,21,McGinnis,157081742,Mid Right,9,3,18,20853,1175.92,103,2,23,Grey Talon,158918218,Mid Right,16,4,15,21173,1193.97,38,2,23,Bebop,1050621243,Right,6,2,4,15536,876.09,72,4,20,Vindicta,54504484,Right,6,3,3,20361,1148.18,93,1,23,Warden,29345189,Left,2,12,3,11158,629.21,39,0,16,Wraith,37041743,Left,1,10,2,9442,532.44,30,0,14,Shiv,92816087,Mid Right,2,14,2,7796,439.62,12,2,12,Lash,85192507,Mid Right,0,13,1,8997,507.35,29,4,13,Seven,Fintan,Right,2,7,2,13385,754.79,93,6,18,Haze,74246017,Right,9,5,1,17255,973.03,73,3,21
6428330,33:51,The Sapphire Flame,Yamato,Appz,Left,8,8,12,25576,755.57,121,6,25,Seven,Jesus Murphy,Left,1,11,9,17810,526.14,81,1,21,Paradox,28905721,Mid Right,2,9,9,21661,639.91,116,2,23,Infernus,Merk,Mid Right,1,12,10,16754,494.95,52,4,21,Pocket,rbone,Right,6,4,20,28251,834.59,128,8,26,Warden,happy 5th,Right,19,5,9,39471,1166.06,169,11,30,Bebop,295047326,Left,14,3,17,41290,1219.79,131,12,30,Kelvin,123747652,Left,6,5,21,29859,882.1,151,16,26,Abrams,338256994,Mid Right,4,8,15,26333,777.93,87,12,25,Haze,382309179,Mid Right,8,8,20,29858,882.07,89,9,26,Wraith,124018209,Right,11,9,8,32087,947.92,138,9,27,McGinnis,MetricMike,Right,6,4,12,39408,1164.19,210,15,30
6428331,29:20,The Amber Hand,Seven,1808280040,Left,28,0,4,53668,1829.59,314,2,33,Pocket,1808133939,Left,14,6,17,30950,1055.11,126,2,27,Paradox,883230981,Mid Right,0,2,0,2026,69.07,5,0,4,McGinnis,53681154,Right,6,4,9,22202,756.89,119,1,23,Haze,137233022,Right,0,8,6,6690,228.07,4,0,11,Abrams,394344535,Right,16,3,10,26340,897.95,90,5,25,Infernus,118952390,Left,4,10,7,25205,859.26,84,0,25,Kelvin,119743337,Left,6,11,6,20960,714.55,75,9,23,Wraith,1595852049,Mid Right,1,7,8,19486,664.3,50,2,22,Grey Talon,336272669,Right,4,10,5,22252,758.59,71,1,24,Lash,109951006,Right,6,12,5,25038,853.57,107,1,25,Dynamo,1118431310,Right,0,15,4,14888,507.55,29,0,19
6428332,11:34,The Amber Hand,Vindicta,1540301020,Left,1,1,1,10258,886.86,37,1,15,Haze,84638144,Mid Right,6,0,0,13212,1142.25,45,11,17,Seven,1084718448,Right,0,0,3,11753,1016.11,44,0,16,Wraith,74197190,Right,2,0,2,13114,1133.78,56,0,17,Bebop,Supfewls,Right,4,0,1,14500,1253.6,87,6,19,Shiv,377250957,Right,1,2,5,11901,1028.9,48,2,16,Infernus,59475892,Left,1,3,0,5292,457.52,44,1,10,Abrams,240918481,Mid Right,0,2,0,2847,246.14,24,1,6,McGinnis,140232737,Right,0,3,0,2893,250.12,21,3,6,Lady Geist,1112597348,Right,0,1,0,293,25.33,1,0,1,Grey Talon,38766286,Right,2,0,0,4805,415.42,30,3,9,Dynamo,2504439,Right,0,5,0,2519,217.78,9,0,6
6428333,44:51,The Sapphire Flame,Vindicta,175251322,Left,10,9,14,51273,1143.21,236,5,33,Haze,1316901144,Mid Right,21,14,12,48768,1087.36,140,9,33,Wraith,95587264,Right,1,15,8,26450,589.74,88,3,25,Infernus,50909155,Right,3,17,8,30516,680.4,102,1,27,McGinnis,Bee,Right,13,3,23,54418,1213.33,283,14,33,Warden,Sway,Right,18,10,15,49278,1098.73,153,9,33,Kelvin,38928641,Left,10,9,12,44088,983.01,208,4,31,Grey Talon,bicboi,Mid Right,16,7,13,44893,1000.96,147,8,31,Shiv,153704122,Right,15,9,2,49927,1113.2,258,0,33,Viscous,167705613,Right,8,12,20,35089,782.36,140,2,28,Seven,Dr. Crentist,Right,17,10,14,54666,1218.86,292,10,33,Bebop,1480565784,Right,2,19,16,28859,643.46,85,6,26
6428334,26:11,The Amber Hand,Haze,1208859244,Left,2,5,1,26765,1022.22,156,15,25,Viscous,97609941,Mid Right,5,4,6,20698,790.5,61,3,23,Seven,218092163,Mid Right,6,4,8,25540,975.43,118,10,25,Pocket,160322349,Right,8,5,6,25327,967.29,111,4,25,McGinnis,167005301,Right,2,1,11,26538,1013.55,124,10,25,Abrams,999851719,Right,18,5,4,30881,1179.41,106,13,27,Vindicta,196154607,Left,1,7,3,15361,586.67,41,1,20,Bebop,156837869,Mid Right,3,8,3,20215,772.06,113,7,23,Infernus,130997194,Mid Right,4,5,4,19677,751.51,102,9,22,Shiv,1036355345,Right,2,9,6,17777,678.94,95,5,21,Paradox,Skittish,Right,5,5,3,23338,891.33,119,25,24,Wraith,DONNIE DANKO,Right,9,7,4,24554,937.77,101,24,25
6428335,32:44,The Amber Hand,Yamato,229883597,Left,16,2,21,36978,1129.67,150,7,29,Lady Geist,439653154,Mid Right,8,9,13,26941,823.04,133,3,25,Lash,79056171,Right,14,5,13,28588,873.36,97,2,26,Haze,7257902,Right,13,2,16,28729,877.67,88,5,26,Viscous,298068586,Right,18,3,18,35576,1086.84,166,20,28,Mo & Krill,395745841,Right,1,9,10,14426,440.71,34,0,19,Grey Talon,87044188,Left,2,11,4,19914,608.37,92,4,22,Bebop,Raviin,Mid Right,5,15,5,18789,574.0,77,1,22,Infernus,64971464,Right,1,12,8,24094,736.07,131,12,25,Seven,1227344225,Right,9,10,2,23393,714.65,84,2,24,Warden,963966562,Right,5,16,8,22697,693.39,101,5,24,Ivy,HexedVampyre,Right,7,8,8,23968,732.22,105,5,24
6428336,39:16,The Amber Hand,Seven,bunnygirl enthusiast,Left,10,10,12,41650,1060.7,247,8,30,Pocket,199766447,Mid Right,20,9,15,39401,1003.42,122,1,30,Ivy,michael,Mid Right,6,11,26,33780,860.27,82,0,28,McGinnis,noah,Right,12,12,3,46105,1174.15,245,8,32,Paradox,bork,Right,14,11,12,44921,1144.0,242,5,31,Lash,165020246,Right,8,10,16,27313,695.58,76,0,26,Bebop,82729877,Left,11,12,14,34936,889.71,150,5,28,Shiv,GigaChad3000,Mid Right,12,13,12,38143,971.38,168,6,29,Haze,168805812,Mid Right,2,13,18,27380,697.28,111,1,26,Abrams,ULTRAGOLEM,Right,20,11,14,44635,1136.71,181,9,31,Dynamo,Adonis,Right,4,9,32,35627,907.31,115,5,28,Infernus,360448598,Right,14,12,12,42612,1085.2,200,7,31
6428337,37:01,The Amber Hand,Vindicta,Goopman,Left,4,9,11,29785,804.64,98,0,26,Lady Geist,493090485,Left,6,2,16,34143,922.37,119,7,28,Grey Talon,63349534,Mid Right,0,14,7,23945,646.87,114,2,24,McGinnis,TurtleLicker,Right,16,4,18,44282,1196.27,207,23,31,Wraith,Born2Vibe,Right,3,3,13,31203,842.94,116,4,27,Infernus,108500139,Right,12,9,14,36504,986.15,134,16,29,Warden,rhawkets,Left,6,5,9,30205,815.98,120,1,27,Shiv,167382872,Left,1,8,2,31236,843.84,149,1,27,Mo & Krill,295692705,Mid Right,8,5,6,29684,801.91,92,13,26,Bebop,303121698,Right,9,7,6,30687,829.0,109,1,27,Ivy,121286244,Right,9,7,7,28109,759.36,130,2,26,Seven,121015135,Right,8,9,8,30933,835.65,158,2,27
6428338,31:06,The Amber Hand,Haze,CrashingStacks,Left,11,3,7,44289,1424.08,222,26,31,Wraith,kittycacoethes,Left,2,8,6,23256,747.78,70,5,24,McGinnis,Mango-Killa,Mid Right,16,9,19,42067,1352.64,176,4,31,Lady Geist,WaifuLaifu,Mid Right,12,7,14,25883,832.25,50,2,25,Paradox,22920186,Right,20,5,15,35042,1126.75,113,6,28,Seven,Ashtachu,Right,2,8,6,25655,824.92,129,10,25,Bebop,308956406,Left,19,7,7,36503,1173.73,111,4,29,Vindicta,95445937,Left,11,5,13,38553,1239.65,115,3,29,Ivy,1140046671,Mid Right,2,14,10,19103,614.24,75,0,22,Infernus,1259387023,Mid Right,0,17,0,14404,463.15,48,4,19,Kelvin,1231826954,Right,1,7,11,28440,914.47,140,6,26,Warden,210627137,Right,7,13,4,27658,889.32,136,7,26
6428339,25:03,The Amber Hand,Bebop,1219283896,Left,4,0,13,19234,767.82,66,8,22,Yamato,Daveed,Left,17,2,7,24332,971.34,89,5,25,Infernus,102379314,Mid Right,4,3,9,20706,826.59,101,2,23,Grey Talon,161564750,Mid Right,10,6,4,23332,931.42,128,1,24,Mo & Krill,150804625,Right,1,4,9,16570,661.48,57,0,21,Seven,128556925,Right,9,3,8,22672,905.07,117,7,24,Wraith,62590754,Left,6,8,4,18527,739.6,59,11,22,Kelvin,9127340,Left,0,6,5,14527,579.92,69,5,19,Lady Geist,38969744,Mid Right,3,8,3,16256,648.94,50,5,21,Haze,38844184,Mid Right,2,8,3,17304,690.78,81,14,21,Ivy,1443801285,Right,4,5,5,16452,656.77,68,7,21,McGinnis,173350513,Right,2,10,2,10465,417.76,56,0,15
6428340,22:45,The Sapphire Flame,Grey Talon,1143146372,Left,2,8,3,13973,614.2,76,3,18,Ivy,103538153,Mid Right,1,3,5,13142,577.67,48,7,18,Haze,81878552,Mid Right,6,5,1,16357,718.99,41,0,21,Paradox,108450383,Right,0,10,4,14013,615.96,79,17,19,Lady Geist,418517004,Right,1,7,4,14034,616.88,79,10,19,Infernus,111517812,Right,3,4,4,15925,700.0,53,3,20,Mo & Krill,195750877,Left,3,2,6,19151,841.8,111,4,22,Shiv,Gambit like in the movie,Mid Right,4,4,8,15754,692.48,48,7,20,Viscous,64792230,Mid Right,5,1,9,19472,855.91,79,3,22,Wraith,80865050,Right,12,2,8,21517,945.8,82,3,23,Seven,27066537,Right,8,2,7,22292,979.87,127,7,24,Lash,30534278,Right,5,2,9,19034,836.66,66,7,22
6428341,21:38,The Amber Hand,Infernus,1240840897,Left,1,6,4,16658,770.02,99,3,21,Seven,393207157,Mid Right,4,4,5,20004,924.68,102,1,23,Ivy,152048269,Right,11,1,20,25348,1171.71,66,5,25,Mo & Krill,173466835,Right,28,1,14,32468,1500.83,103,4,27,Lady Geist,133958088,Right,6,2,7,26027,1203.1,123,7,25,Lash,379119912,Right,4,5,12,17017,786.61,34,2,21,Yamato,96797113,Left,8,6,2,20014,925.15,87,16,23,Viscous,58250721,Mid Right,0,7,5,13312,615.35,85,3,18,Vindicta,1073667784,Right,0,14,1,8333,385.19,26,1,13,Haze,Domo,Right,1,14,1,9553,441.59,30,0,14,Wraith,203304231,Right,0,8,5,12500,577.81,54,5,17,Grey Talon,105099638,Right,10,6,1,21154,977.84,83,6,23
6428342,51:15,The Sapphire Flame,Seven,111297318,Left,15,10,23,62055,1210.83,337,8,33,Bebop,Unpaid Intern,Mid Right,18,11,28,49165,959.32,146,0,33,Infernus,La Flama Blanca,Mid Right,17,16,29,43022,839.45,113,3,31,Paradox,xBA nooope they're dead,Right,29,6,29,72842,1421.31,259,22,33,Wraith,1029427522,Right,12,15,24,43096,840.9,134,2,31,Lady Geist,160191107,Right,16,11,29,51588,1006.6,196,12,33,Warden,158692520,Left,8,20,17,45138,880.74,166,1,32,Kelvin,341134419,Mid Right,4,20,28,45119,880.37,121,1,32,Vindicta,412782689,Mid Right,12,20,7,52366,1021.78,193,2,33,Haze,200118887,Right,41,14,11,82817,1615.94,179,5,33,Lash,80782797,Right,0,22,21,36098,704.35,73,5,29,Grey Talon,insid!ous,Right,4,11,18,53879,1051.3,290,8,33
6428343,24:34,The Sapphire Flame,McGinnis,128671185,Left,2,12,8,13580,552.78,60,1,18,Warden,Kit Vecnosta,Left,11,12,2,21486,874.6,89,19,23,Viscous,76016028,Mid Right,6,9,2,18450,751.02,94,4,22,Lash,246518437,Right,6,6,6,18977,772.47,61,6,22,Vindicta,281240156,Right,7,6,3,19543,795.51,83,13,22,Wraith,182850083,Right,2,9,8,15295,622.59,70,2,20,Infernus,󠀀,Left,17,5,12,34148,1390.01,140,10,28,Lady Geist,48123875,Left,6,6,12,19187,781.02,55,1,22,Bebop,Captain Business,Mid Right,4,10,8,19145,779.31,78,2,22,Abrams,1065344735,Right,11,1,13,24851,1011.57,77,7,25,Haze,887175981,Right,8,9,9,22160,902.04,97,7,23,Seven,1194252309,Right,7,4,9,23466,955.2,139,7,24
6428346,20:43,The Sapphire Flame,Mo & Krill,838391042,Left,3,12,4,12538,605.21,56,4,17,Pocket,149759506,Left,0,8,5,10149,489.9,54,4,15,Haze,119096658,Mid Right,2,9,4,11451,552.74,45,9,16,Abrams,97584171,Mid Right,0,13,3,9178,443.02,32,1,14,Grey Talon,103309364,Right,9,5,4,17186,829.57,67,6,21,Kelvin,191094514,Right,0,3,1,12606,608.5,107,5,17,Paradox,mg4menes,Left,13,3,12,20567,992.78,50,8,23,Bebop,Scott Pilgrim,Left,9,2,19,20916,1009.62,80,4,23,Yamato,kewLer,Mid Right,8,1,13,20378,983.65,92,14,23,Vindicta,RED,Mid Right,9,1,21,18014,869.54,29,8,22,Wraith,67016566,Right,5,5,8,17335,836.77,85,3,21,Seven,Canis,Right,6,2,7,21452,1035.49,152,11,23
6428348,21:03,The Amber Hand,Paradox,ATK,Left,9,2,13,18787,892.49,48,6,22,Dynamo,62075909,Left,4,1,8,17414,827.27,59,6,21,Haze,153562281,Mid Right,10,0,9,25327,1203.18,120,14,25,Viscous,134712903,Right,9,2,17,19937,947.13,61,1,22,Wraith,64013495,Right,4,2,13,22482,1068.03,105,8,24,Bebop,67556213,Right,21,1,13,30428,1445.51,123,3,27,Yamato,Murf,Left,2,6,0,11912,565.89,49,5,16,Kelvin,119203438,Left,1,7,2,14710,698.81,80,10,19,Infernus,169560370,Mid Right,0,11,3,10314,489.98,79,1,15,Seven,67884634,Right,1,8,4,10527,500.1,75,2,16,Abrams,82002869,Right,0,13,4,8366,397.43,12,1,13,Warden,166258307,Right,4,12,2,14626,694.82,101,3,19
6428349,23:41,The Sapphire Flame,McGinnis,Hurt Cobain,Left,2,7,6,16726,706.24,80,6,21,Ivy,65146882,Mid Right,3,8,5,17429,735.92,56,7,21,Mo & Krill,101414500,Mid Right,7,9,3,19103,806.6,56,3,22,Viscous,Slam,Right,3,9,3,16412,692.98,46,4,21,Dynamo,121302275,Right,1,8,4,14411,608.49,49,5,19,Lady Geist,Zidiath,Right,3,11,5,18708,789.92,88,6,22,Grey Talon,Glitchstorm,Left,7,2,12,23285,983.18,98,18,24,Shiv,86559794,Mid Right,6,8,12,20397,861.24,79,6,23,Infernus,143690461,Mid Right,4,5,15,20567,868.42,67,2,23,Warden,104932182,Right,17,0,14,29609,1250.2,102,10,26,Haze,184382655,Right,11,1,15,24828,1048.33,84,0,25,Seven,232094473,Right,7,3,3,24894,1051.12,164,12,25
6428350,33:49,The Amber Hand,Wraith,Zaid,Left,7,8,14,28302,836.92,91,4,26,Paradox,95084918,Left,6,4,14,27780,821.49,87,7,26,Haze,90339279,Mid Right,19,7,9,37555,1110.55,166,5,29,Ivy,309784947,Mid Right,4,10,17,25585,756.58,68,4,25,Kelvin,66718456,Right,2,7,9,27565,815.13,167,17,26,Warden,311818435,Right,4,6,7,29626,876.08,170,26,26,Dynamo,chrum,Left,2,7,9,21843,645.92,88,11,23,Yamato,Gangster Gastino,Left,6,8,15,24662,729.29,73,1,25,McGinnis,Mr. Balloon Hands,Mid Right,12,8,10,25479,753.45,95,6,25,Grey Talon,Rackman Bully,Mid Right,6,12,11,24789,733.04,141,2,25,Abrams,Jonathan,Right,12,4,9,33178,981.11,147,17,28,Seven,179840099,Right,4,3,7,30418,899.5,183,34,27
6428351,38:41,The Sapphire Flame,McGinnis,224446670,Left,0,6,1,13742,355.24,84,12,18,Infernus,93454090,Mid Right,8,5,9,43740,1130.72,230,3,31,Seven,SoulShade,Right,28,9,14,60621,1567.11,229,7,33,Wraith,1092316111,Right,7,8,12,34059,880.46,126,5,28,Viscous,78763056,Right,5,7,15,34539,892.87,116,18,28,Dynamo,11530057,Right,11,7,17,44871,1159.96,130,7,31,Lady Geist,-InsiGnia-,Left,7,11,7,36102,933.27,172,13,29,Haze,Xx s1L1ntsn1pa X 69420bL4z3it xX,Mid Right,4,7,11,38616,998.26,171,27,29,Bebop,83585099,Right,16,15,6,43074,1113.5,172,6,31,Abrams,84536268,Right,4,13,12,30854,797.6,70,3,27,Paradox,202827608,Right,8,7,11,41682,1077.52,176,8,30,Mo & Krill,89815415,Right,2,8,7,36064,932.29,169,6,29
6428354,31:23,The Sapphire Flame,Abrams,202310982,Left,6,6,4,26674,849.94,133,3,25,McGinnis,1020618061,Left,0,7,4,19059,607.3,102,3,22,Pocket,900414173,Mid Right,0,2,0,2293,73.06,28,1,6,Vindicta,158004176,Right,15,10,6,33960,1082.1,80,12,28,Bebop,Saint_Marine,Right,5,7,15,25636,816.87,97,5,25,Mo & Krill,72952463,Right,17,10,9,37005,1179.13,165,13,29,Paradox,390395298,Left,5,5,12,31827,1014.14,153,17,27,Wraith,196365899,Left,0,7,7,25808,822.35,112,5,25,Ivy,273334476,Mid Right,8,4,6,33427,1065.12,140,8,28,Seven,332954904,Right,18,10,10,37381,1191.11,200,1,29,Grey Talon,443257981,Right,5,10,7,24955,795.17,78,4,25,Infernus,1070238470,Right,6,7,13,27787,885.41,90,6,26
6428356,45:05,The Sapphire Flame,Wraith,Khaotik,Left,6,9,6,47660,1057.15,266,13,32,Bebop,ruloseattle,Left,1,13,1,35213,781.06,189,6,28,Viscous,Naturally Blonde,Mid Right,2,10,7,31623,701.43,173,11,27,Abrams,oW O,Right,1,11,10,30418,674.71,117,18,27,McGinnis,een,Right,7,8,7,41758,926.24,241,73,30,Grey Talon,contentXYR,Right,4,11,6,33991,753.96,132,13,28,Vindicta,33523343,Left,9,3,24,35267,782.26,94,14,28,Haze,Singed,Left,15,4,25,48606,1078.14,182,36,33,Mo & Krill,23447111,Mid Right,4,3,18,42117,934.2,258,19,30,Paradox,nevermore,Right,8,5,24,33908,752.12,176,15,28,Ivy,143664565,Right,9,2,35,38728,859.03,151,14,29,Seven,Blizzardriga,Right,17,4,24,44941,996.84,221,20,31
6428357,39:22,The Amber Hand,Viscous,414858274,Left,11,3,21,43721,1110.61,188,6,31,Kelvin,Kalisdar,Left,7,9,30,35253,895.5,101,10,28,Haze,Pikasaur,Mid Right,11,9,28,45122,1146.2,192,14,32,Wraith,Swampy Bungus,Mid Right,4,14,16,31283,794.66,91,4,27,Grey Talon,133348475,Right,18,8,20,46282,1175.66,190,17,32,Dynamo,Jar Jar Dinks,Right,16,8,17,43177,1096.79,175,15,31,Seven,Varial,Left,9,10,9,33821,859.13,116,7,28,Lady Geist,Anarius,Left,3,5,24,33812,858.9,106,3,28,Bebop,141919898,Mid Right,4,15,18,29184,741.34,93,5,26,Pocket,131397148,Mid Right,20,9,16,53763,1365.7,221,10,33,Mo & Krill,HotWings67,Right,12,11,9,45714,1161.24,231,5,32,McGinnis,92001494,Right,3,17,8,26379,670.08,121,7,25
6428360,25:18,The Amber Hand,Wraith,Flumsy,Left,21,3,10,35170,1390.12,144,4,28,Infernus,RhinoXOnions,Left,8,2,13,24739,977.83,91,9,25,Haze,423137436,Mid Right,12,1,4,31126,1230.28,179,1,27,Vindicta,120336054,Right,1,8,6,13394,529.41,42,2,18,Seven,237651409,Right,11,6,9,22801,901.23,124,3,24,Yamato,1255562961,Right,3,5,14,17637,697.11,32,2,21,Kelvin,snowblack,Left,3,6,4,20180,797.63,101,24,23,Mo & Krill,86131507,Left,2,11,6,15909,628.81,80,7,20,McGinnis,366579530,Mid Right,3,9,8,18292,723.0,110,3,22,Grey Talon,BeneFitz,Right,12,4,4,23144,914.78,63,4,24,Bebop,183869369,Right,4,18,4,16455,650.4,80,2,21,Abrams,96492003,Right,0,9,2,10989,434.35,24,2,16
6428361,15:09,The Amber Hand,Grey Talon,115298296,Left,4,1,12,15489,1022.38,69,1,20,Haze,191606056,Left,6,6,2,14039,926.67,34,0,19,Bebop,919933855,Mid Right,5,4,5,15596,1029.44,65,2,20,Warden,altlife,Right,6,1,4,16686,1101.39,60,8,21,Lash,96966693,Right,12,3,11,19124,1262.31,60,4,22,Wraith,342410828,Right,6,1,4,14941,986.2,63,5,19,Vindicta,69266915,Left,5,9,2,10425,688.12,13,1,15,Pocket,205414,Left,2,8,2,9998,659.93,38,2,15,Infernus,106061810,Mid Right,0,1,0,150,9.9,2,0,1,McGinnis,zGTAH,Right,2,8,3,12066,796.44,53,4,17,Seven,456508009,Right,2,4,4,10437,688.91,58,4,15,Paradox,drnllrmrz,Right,1,9,0,9920,654.79,53,6,15
6428362,21:18,The Sapphire Flame,Seven,33956546,Left,3,7,1,13514,634.46,104,3,18,Shiv,Alarsong,Mid Right,4,7,2,11712,549.86,40,5,16,Yamato,106531191,Right,1,8,0,10197,478.73,64,1,15,Bebop,159577867,Right,0,11,1,9988,468.92,60,1,15,Grey Talon,1136023441,Right,1,4,3,10725,503.52,39,5,16,Wraith,205253072,Right,3,4,3,14688,689.58,68,4,19,Pocket,AscendedSleep,Left,5,3,9,17146,804.98,63,1,21,Haze,Diminished,Mid Right,3,2,5,15735,738.73,49,10,20,Infernus,81942707,Right,9,1,13,23077,1083.43,74,5,24,Dynamo,192287543,Right,12,1,16,22938,1076.9,54,7,24,Lash,Jace !,Right,5,2,7,20702,971.92,92,1,23,McGinnis,Alrissa,Right,7,3,6,21628,1015.4,99,5,23
